Name,Ortschaft,Latitude,Longitude,Touristenstellplätze,weiter Unterküfte,kleiner Platz (<80 m2),mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Golf,Tennis,Disco,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Nordwestschweiz,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
Saland,8493 Saland (ZH),47.39113694,8.859196111,40.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,29.6,1,3,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,6,1,0
Camping Waldhof,8335 Hittnau (ZH),47.35773,8.811323056,50.0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1.0,24.0,1,4,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1
Camping Waldhof,8335 Hittnau (ZH),47.35773,8.811323056,50.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1.0,36.0,1,4,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,1,1
Seiler Camping Wildberg AG,8489 Wildberg (ZH),47.436335,8.828384167,7.0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,22.0,0,3,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,1,0
Am Schützenweiher,8400 Winterthur (ZH),47.51958,8.716405,40.0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,34.0,1,3,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,1,1
Am Schützenweiher,8400 Winterthur (ZH),47.51958,8.716405,40.0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.0,38.0,1,3,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,8,1,1
Gütighausen,8478 Gütighausen (ZH),47.58831806,8.74053,80.0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,19.5,0,2,1,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,10,0,1
Rässenwies,8451 Kleinandelfingen (ZH),47.59683111,8.686056944,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,26.5,0,2,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1
Rässenwies,8451 Kleinandelfingen (ZH),47.59683111,8.686056944,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,31.0,0,2,0,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,1
TCS Camping Flaach am Rhein,8416 Flaach (ZH),47.57918889,8.58118,90.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,38.0,0,4,2,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1
TCS Camping Flaach am Rhein,8416 Flaach (ZH),47.57918889,8.58118,90.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,50.0,0,4,2,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,1
TCS Camping Flaach am Rhein,8416 Flaach (ZH),47.57918889,8.58118,90.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,48.0,0,4,2,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1
TCS Camping Flaach am Rhein,8416 Flaach (ZH),47.57918889,8.58118,90.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,60.0,0,4,2,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,1
TCS Camping Flaach am Rhein,8416 Flaach (ZH),47.57918889,8.58118,90.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,56.0,0,4,2,Zuerich,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,0,1
TCS Camping Flaach am Rhein,8416 Flaach (ZH),47.57918889,8.58118,90.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,70.0,0,4,2,Zuerich,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,0,1
Grüene Aff,8846 Willerzell (SZ),47.13924194,8.79198,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,24.3,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,1
Camping Euthal,8844 Euthal (SZ),47.09720194,8.812156111,43.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,38.6,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,8,0,1
Camping Forellenhof,8842 Unteriberg (SZ),47.04461306,8.800121111,10.0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.0,25.0,1,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,8,1,1
Camping Husky-Lodge,6436 Muotathal (SZ),46.97077694,8.78875,35.0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.5,38.0,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,0,1
Camping Husky-Lodge,6436 Muotathal (SZ),46.97077694,8.78875,35.0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0.5,47.0,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,0,1
Oberiberg,8843 Oberiberg (SZ),47.03532,8.773285,15.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,27.0,1,4,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6,1,1
Camping Buchenhof,6422 Steinen (SZ),47.04736111,8.591888889,30.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.58,34.1,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
Camping Buchenhof,6422 Steinen (SZ),47.04736111,8.591888889,30.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.58,42.1,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
Buosingen,6410 Goldau (SZ),47.03746611,8.560511111,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27.5,0,2,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11,0,1
Bernerhöhe,6410 Goldau (SZ),47.04090194,8.557238056,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,22.5,1,4,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,11,1,0
Hopfreben,6440 Brunnen (SZ),46.99663889,8.593313056,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,35.0,0,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
Hopfreben,6440 Brunnen (SZ),46.99663889,8.593313056,127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.44,28.0,0,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
Urmiberg,6440 Brunnen (SZ),47.00157389,8.591393889,80.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,27.9,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,11,1,1
Naturcamping Seelisberg,6377 Seelisberg (UR),46.96084167,8.573038889,60.0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.33,28.0,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,11,0,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,35.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,32.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,39.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,36.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,29.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,26.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,31.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,1,1
Camping Bucheli,6452 Sisikon (UR),46.94987222,8.620054722,50.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.99,28.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,1,1
Camping Windsurfing Urnersee,6454 Flüelen (UR),46.91518,8.622411111,15.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,28.0,0,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,1
Remo-Camp Moosbad,6460 Altdorf (UR),46.89104389,8.630848889,40.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23.4,1,2,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,7,1,1
Gotthard Camping Andermatt,6490 Andermatt (UR),46.631695,8.591388056,30.0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.42,24.0,1,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,1,1
Gotthard Camping Andermatt,6490 Andermatt (UR),46.631695,8.591388056,30.0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.42,26.0,1,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,6,1,1
Camping byherger,6460 Altdorf (UR),46.88182389,8.643935278,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,0,0
Unterägeri,6314 Unterägeri (ZG),47.12778111,8.59192,150.0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,45.9,0,4,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
Unterägeri,6314 Unterägeri (ZG),47.12778111,8.59192,150.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,41.9,0,4,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
Unterägeri,6314 Unterägeri (ZG),47.12778111,8.59192,150.0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,49.9,0,4,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,0,1
Unterägeri,6314 Unterägeri (ZG),47.12778111,8.59192,150.0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,38.9,0,4,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
Unterägeri,6314 Unterägeri (ZG),47.12778111,8.59192,150.0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,34.9,0,4,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
Unterägeri,6314 Unterägeri (ZG),47.12778111,8.59192,150.0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.0,42.9,0,4,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,11,0,1
TCS Camping Luzern - Horw,6048 Horw (LU),47.01130806,8.31051,100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,31.5,0,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
TCS Camping Luzern - Horw,6048 Horw (LU),47.01130806,8.31051,100.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,40.5,0,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
TCS Camping Luzern - Horw,6048 Horw (LU),47.01130806,8.31051,100.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,41.5,0,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
TCS Camping Luzern - Horw,6048 Horw (LU),47.01130806,8.31051,100.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,50.5,0,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
Seecamping Luzern,6402 Merlischachen-Luzern (SZ),47.06138306,8.402656944,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,36.0,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
Seecamping Luzern,6402 Merlischachen-Luzern (SZ),47.06138306,8.402656944,15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,44.0,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
Camping Vitznau,6354 Vitznau (LU),47.00733,8.48617,60.0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.5,31.5,1,4,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
Camping Vitznau,6354 Vitznau (LU),47.00733,8.48617,60.0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.5,37.0,1,4,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
Camping Vitznau,6354 Vitznau (LU),47.00733,8.48617,60.0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.5,37.5,1,4,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
Camping Vitznau,6354 Vitznau (LU),47.00733,8.48617,60.0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.5,56.0,1,4,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
TCS Camping Buochs Vierwaldstättersee,6374 Buochs (NW),46.97948611,8.418043056,97.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,33.0,0,3,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11,0,1
TCS Camping Buochs Vierwaldstättersee,6374 Buochs (NW),46.97948611,8.418043056,97.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,44.0,0,3,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,11,0,1
TCS Camping Sempach,6204 Sempach (LU),47.12532611,8.190106111,230.0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0.57,36.0,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,1
TCS Camping Sempach,6204 Sempach (LU),47.12532611,8.190106111,230.0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0.57,50.0,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,1,1
TCS Camping Sempach,6204 Sempach (LU),47.12532611,8.190106111,230.0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0.57,46.0,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,4,1,1
TCS Camping Sempach,6204 Sempach (LU),47.12532611,8.190106111,230.0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0.57,60.0,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,1,1
St. Margrethen,6207 Nottwil (LU),47.14447194,8.125611944,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.59,22.4,1,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,1,0
St. Margrethen,6207 Nottwil (LU),47.14447194,8.125611944,20.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.59,23.9,1,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,6,1,0
Sursee Waldheim,6210 Sursee (LU),47.17499889,8.086943889,30.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.57,29.5,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,1,1
Camping Seeblick,6295 Mosen (LU),47.24504806,8.224563889,70.0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.67,34.7,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,1,0
Camping Seeblick,6295 Mosen (LU),47.24504806,8.224563889,70.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.67,29.7,1,4,2,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,1,0
ZEGRO Camping,6146 Grossdietwil (LU),47.17168611,7.884846111,25.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,16.0,0,1,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,1,1
Campingplatz Bad,6170 Schüpfheim (LU),46.94004806,8.007181944,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15.5,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
Campingplatz Thorbach,6173 Flühli (LU),46.87693694,8.014456111,8.0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,26.0,0,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,3,0,1
Camping Sternen AG,6196 Marbach (LU),46.851185,7.897026111,20.0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,29.8,1,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1
Hostetten,6372 Ennetmoos (NW),46.94868,8.315098889,6.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,17.5,0,0,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,11,0,0
Campingplatz Eienwäldli,6390 Engelberg (OW),46.80997306,8.422843889,130.0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1.0,44.0,1,5,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,0,1
Campingplatz Eienwäldli,6390 Engelberg (OW),46.80997306,8.422843889,130.0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1.0,54.0,1,5,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,0,1
Campingplatz Eienwäldli,6390 Engelberg (OW),46.80997306,8.422843889,130.0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1.0,48.0,1,5,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,0,1
Campingplatz Eienwäldli,6390 Engelberg (OW),46.80997306,8.422843889,130.0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1.0,58.0,1,5,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,0,1
Bachmattli,6053 Alpnachstad (OW),46.96487889,8.292633056,20.0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,26.0,0,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
Bachmattli,6053 Alpnachstad (OW),46.96487889,8.292633056,20.0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,34.0,0,3,0,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,11,1,0
Camping Ewil,6072 Sachseln (OW),46.85579306,8.215261944,27.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.49,31.0,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,1,0
Camping Ewil,6072 Sachseln (OW),46.85579306,8.215261944,27.0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.49,32.0,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,5,1,0
Obsee,6078 Lungern (OW),46.78517806,8.151666944,85.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,36.0,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,1,1
Obsee,6078 Lungern (OW),46.78517806,8.151666944,85.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,41.0,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,1,1
Obsee,6078 Lungern (OW),46.78517806,8.151666944,85.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,42.0,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,11,1,1
Obsee,6078 Lungern (OW),46.78517806,8.151666944,85.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,49.0,1,3,1,Zentralschweiz,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,1,1
Waldhort,4153 Reinach / Basel (BL),47.49972694,7.60232,75.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.59,31.5,0,4,1,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,11,0,1
Campingplatz Talhaus,4416 Bubendorf (BL),47.45112194,7.748943056,10.0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35.5,0,0,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,4,1,0
Neuhaus,4448 Läufelfingen (BL),47.40418694,7.848223889,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,14.0,0,2,0,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,8,1,1
TCS Camping Solothurn,4500 Solothurn (SO),47.19833389,7.523611111,127.0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1.0,39.0,0,4,2,Nordwestschweiz,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,7,0,1
