Touristenstellplätze,weiter Unterküfte,mittlerer Platz  (~100 m2),grosser Platz (>110 m2),Stellplatz am Wasser,Behindertengerechter Zugang,Haustierfreundlichkeit,Waschmaschine und Trockner,Aufenthaltsraum,Gemeinschaftsküche,Grillplatz,Gastronomie,Shop,Hallenbad,Freibad,Bademöglichkeit,Babypool,Sportplatz,Tennis,Wifi,Spielplatz,Unterhaltungsprogramm,Bootsvermietung,Fahrradvermietung,Öffnungszeit[%],Preis,Informationsstelle,Sternebewertung,Mitgliedschaften,Region Berner-Mitelland,Region Berner-Oberland,Region Freiburg-Neuenburg-Jura,Region Graubuenden,Region Ostschweiz,Region Tessin,Region Waadt-Genfersee,Region Wallis,Region Zentralschweiz,Region Zuerich,Hauptsaison,Nebensaison,Wandern,Strandzugang,Aktivitäten,Bahnhof,Busstation
39.99816097970716,1.0006606103316107,0.006417077195508106,0.0013621243449569243,-0.0006768750238313851,-0.0035449032048000683,0.00597861553958591,1.0043791776048705,0.008154845777126767,-0.010447066290618576,0.0030780556818326126,0.000519996377566437,-0.006548754709312864,0.016754794789322423,0.9920986195575621,0.008071637877275934,-0.005368496385804774,1.0164908639471544,1.0222183677646508,0.012274022356349673,1.007400303655062,0.0012918530863224023,0.000821812790022587,0.0031635943241758915,0.5105421696664112,27.208775946429345,0.0036818284354088637,2.0041772855827014,1.0147757372031025,0.014751845815700906,0.003434692850416556,0.008684926677762458,0.9986992445482971,-0.02304601406842161,0.007159018650638686,-0.0028368031136461053,0.021024088629865663,-0.004486391777426095,-0.008364410335997578,0.9981118899239823,0.0026299446714235985,-0.005963696573299766,-0.01450507375335761,2.003395461862689,-0.011377222326549908,0.9887013880547142
40.0032249185873,0.9980048644270161,-0.010596761279017155,0.006783626689463946,0.017260970764768038,-0.007731588145752836,-0.009013481223543948,0.9742369705840548,0.006553701366125558,-0.0008250107396818605,-0.001537651471389255,0.006907456482344119,-0.007567610203840379,0.010971639684590993,0.9967853994360368,0.005138964543254418,0.008798304102681962,0.9927758474581679,0.9983347590494644,0.0005373677235111844,1.0038100392246156,-0.0052991961460756845,0.00898328406065117,-0.01093912098241845,0.5024469530871054,22.104358718107363,0.00407886409820474,2.013612715304728,0.9936575283559947,-0.003623079773992633,-0.009931985308526112,-0.0007784480789428989,0.9892641061309683,0.006683716806494564,-0.005567146960408167,-0.012556848457751379,-0.00364521053432777,-0.004199643642954413,-0.0043910779422080826,0.01088104886532294,1.0103816055533228,0.0028425927336038067,-0.007545871228853791,1.992007397078343,-0.012317401155740773,1.0004659773984552
54.999387662267566,0.012525463291727094,-0.002583874730754359,0.004881075341956796,-0.014832140560518865,-0.004063649510199917,1.00256165481652,-0.010724169883805583,-0.004215259541608123,-0.006027697973711761,1.0042762219682975,0.016966815514723507,1.0062847368229844,-0.0016242832818672132,-0.0032983315760464166,-0.0027900340156518234,0.015985200258402502,1.0014846816363683,0.9961286912746861,1.0168974517315807,0.9830751834175427,0.008783525373813229,-0.009895826672740067,0.9924633746871377,0.9838934911537205,65.00497027371907,0.9950598630547288,0.001741307429070256,0.010179107061893587,0.004371804965602841,0.011952843998981885,0.013866151970411402,1.0120248864722567,0.0067440732235549685,0.006209157498047275,0.004130269018059562,0.003471087977133713,0.010729058703660397,-0.009602165746800057,-0.007313104871791435,0.9972135651325917,1.0105145188924811,1.0062430614771536,4.997806706366463,0.0091316062107324,1.0003105324352095
29.98660150327596,1.0038903741566427,-0.0003487923122326333,0.004353853363377281,0.008077257951603136,0.00260642271914122,1.0044251260701695,0.9891252282618315,1.0017041830030349,1.00368272672122,1.010877612361692,0.9968796106930883,1.0032759861454088,0.006558060528058185,-0.018478294590120955,1.006925920210688,-0.0021671916975467814,-0.01571304773642913,0.010869583892759526,0.015256159474340187,-0.0025214371431758966,-0.00018059708023704976,-0.0036038355355954388,-0.008389585895461446,0.987534095886542,44.98897016768177,0.003887504178351313,0.0027304968014272356,-0.01310566387686038,8.511731290571645e-05,0.00605966082989617,0.0034022128868441788,1.005159995620542,-0.0016052561895547176,0.026759626602614408,0.005581380598275993,-0.0017228115319326619,0.004893884597641856,0.007754230654707977,0.9952457152916301,0.007656159593817455,0.9899541852105274,1.0326545678729326,2.9855183795678277,0.0006345638585558267,1.013839366679569
29.99170514174774,1.0200588449873533,0.013519326798086546,0.0031195065607356443,-0.007545110769985246,-0.0029443026937572047,0.9840253742360295,0.9985565529249227,1.0126717567996235,1.0014854399208457,1.0005503774304951,1.009887352022141,0.9897470683826967,-0.013975216234786344,-0.009961607565672081,1.010031033952819,-0.004058353624505302,0.010678891615597508,-0.001976778160511276,0.0076742143982716495,0.006333051393950371,0.02643290681329453,0.0007715989011064591,0.011310938092679619,1.021776041320044,40.007469946561464,0.019330440249218987,0.007351667731009704,-0.006241541172204792,-0.014097649642438925,0.007136531733574167,0.0024438250332976647,0.9957160134660415,0.014352727139405493,0.00030042941308612326,-0.011675193622389063,-0.015441422796260311,0.014348215621949266,6.410886400926221e-05,0.010343292723364029,1.0038906036509014,1.0110545105944964,0.9989468895463928,3.013428613308193,0.004299915275699112,0.994651997574215
14.99627027965056,-0.0025014159321010095,0.026560699263764177,2.7916749583249832e-05,0.0006825067555431154,0.0008207828230157934,1.012821279126546,0.003273758741439745,-0.009515039865737129,0.009207854631578746,1.0050547008959068,1.000993053865358,-0.010889210706127157,0.0014168383506607454,-0.0008628826180343622,0.0037603016378072204,0.002639047860691706,-0.00830226508468584,0.00452786653259802,0.005790366315104187,-0.007691124763208237,0.006237316196292274,0.006125279792117037,0.005383402849946887,0.47322919370241623,31.999869778913038,1.0029933593040201,3.015077677341852,-0.005019040422130274,0.002483170038258191,0.00509597938089579,-0.003266885873225217,0.9915369167034476,-0.007561051694829979,0.004774235833800085,-0.002696405662639236,-0.006048041121376989,-0.009617282927459437,0.018497444805510816,1.016546798211015,-0.011498202293752447,0.9995133392438287,-0.005329365071859671,1.9864529928540604,0.004305080484630525,1.0010216042862154
15.002695394939868,-0.018573025854531227,0.010249149235558952,-0.004432842483909741,0.007310884804158644,-0.0010840546065697273,0.985619271570829,-0.0060236662992876455,-0.006591467237179708,-0.006721898101989976,1.0027847767872564,0.9844227103913722,0.004740563055751129,0.004128921724507786,-0.005632465248962802,-0.016372364499352556,0.002479727592644216,0.0041639026145387755,0.0014054479527605345,0.017034711587087345,-0.002795397544114615,0.020115969846242646,-0.009208837860586462,0.0015829118899642733,0.47681648288081246,28.9870724662844,0.9969863610311418,2.9909206275253237,-0.0061497967710893685,0.0027501862030464377,-0.0076686341617884,0.002052158592423841,0.9937282900454333,-0.01780377445081315,-0.017244636124026533,-0.014121107775980461,-0.009600984772449455,-0.005905088662545422,0.006076852258535864,-0.006946424494894111,0.9847700372469727,1.0267482276660986,0.01615413514189574,2.009251661563978,-0.0047410399354386994,0.9938528058751341
100.00328465623873,1.0019497651867855,0.012152888619892195,0.003797188646071319,-0.010444521382914209,-0.0021705583280869074,-0.00035322416640012845,-0.01039506344993005,0.014282203409574278,-0.00896110761012752,0.00892654028908005,-0.008694074755225413,-0.004751510518371477,-0.008858071069742344,0.016446090981383082,0.02450995444526809,-0.005148994707138711,-0.016995470452034776,-0.00045373898160129956,-0.015596860816789472,0.006612556493510605,-0.01508315077659566,0.019712677469237203,0.0008428105801585519,0.4047500300762594,26.17574262076744,0.0072519332227065445,2.007627952955355,0.004105735230600821,0.008748307326173018,-0.008914887048357313,-0.016939950894523267,0.014938370122649829,0.9837321752413857,0.008603225961868795,-0.005223096872077739,0.015344365101209262,-0.017287802392679727,0.006125934529740244,0.013949171276746553,1.0182143367968914,0.0010231322068924003,0.9942146280746776,0.0024142996677596145,0.9977203434269928,0.9971984199186356
99.9835850373966,0.9957870652540615,0.01247938809931459,0.007486628479502029,-0.0009375357608747141,0.015839213581778235,-0.011433272578875737,0.006553821603264018,-0.003098996824047755,-0.02022134754783777,0.008341138473051464,-0.005337331151789047,-0.023901450762281857,0.0007225332079195719,-0.009880405017698548,-0.011943540850546195,-0.018113719752121876,0.0027859275929224287,-0.014398619984467922,0.004900018254006929,-0.013115441862241799,0.005705331620005083,-0.013580673612830012,0.006732677115664085,0.43492149057002244,29.208915312687704,-0.00493900531471999,2.0157030857912357,0.006323405086765466,-0.0049289746718639985,-0.009878912148838482,-0.0064890774141519334,0.02213711115898092,0.9993694923514576,0.009948416682190837,-0.00044601052263547395,-0.0016392066303625248,0.0030140776530197815,0.00016252070862576428,1.004581652453089,0.01224532328968302,0.006947907430193574,0.9968404500988316,-0.005548444118921894,0.9936617167362325,1.0065048740265763
59.99679973196939,0.01137060454024202,-0.010020228764337991,-0.009705041787486613,0.019556207310281674,-0.008364945301202631,1.0191890049149435,-0.01026575299120924,0.002123032165123204,0.008662525022827532,0.010790433531178948,0.003230991949165253,-0.004333439024214179,-0.007989270306870777,-0.004971904504946884,-0.01661357420035466,0.008027061845594187,0.009480982192840255,0.022396273109310038,-0.0033783864048938196,0.011593666895187312,-0.005216216121966068,0.010546046758543133,0.019142146477922475,0.410706909620641,26.20140059778302,0.020171563377724584,1.0156465950658093,-0.011567020285687884,0.0016759440669023222,-0.004877054536598803,-0.0037459931682006066,0.015057101644569677,0.9931667618231876,-0.011837415906174297,-0.014229351594143185,0.0028691812367934973,0.008792412778371752,-0.0009302549976401321,-0.0036949147353118267,0.9879505740560378,-0.009700831961505216,0.9995370184343599,0.006724004119445018,1.0032124056090583,1.008871602794498
60.000916164380335,0.0019309687376933397,0.004756723695931082,-0.017159385988941383,-0.005429296725762501,-0.0020814349154334075,0.9914131398392217,-0.006515584770793718,0.0054131553145739765,-0.0023813373550728802,-0.0025400487545225053,0.006463113575463735,0.005069060556098135,0.008575662315756485,-0.002579634081189687,0.008477346306397179,0.005737660049451449,0.01518794988665099,0.009479867522349875,0.007641414986003554,0.009255883977760079,0.016283060954841316,0.007343287025373757,0.007137239412520904,0.43592939533749897,29.18617524509803,0.004744086671661142,0.99463713502986,0.011169835943534307,-0.008929211555118301,-0.004561821225413297,-0.005722584464060462,0.01818362801412409,1.001303418550242,0.013667560750383306,0.007896708787482953,0.0024391864876080497,0.00703885240693894,-0.009518138685137779,1.0113961755225296,-0.007956434218534082,-0.006587809748607838,1.0015712404461707,0.01174557239953737,1.002428770599741,0.9856279784820501
69.99840569981875,-0.013074397997917946,0.008046214636179628,-0.015691802850755943,-0.015614409998979357,0.9985938283715169,0.9916647238435032,0.9979502657491882,0.0008376091094577841,0.005811260324664455,0.9968409233149802,1.0012403128513092,1.0126974809687384,0.006038052308145369,0.015709567888011346,1.0206246826099867,0.010824886714025055,0.004512689930421545,-0.0122151276245904,-0.0049410402329293345,1.0140098985414019,-0.007184450818229168,-0.02340635302266988,0.002923598758528178,0.5737560423178749,26.196521007820998,1.0138403723142884,2.9954646980139046,-0.0003441949015691716,-0.006412327013548654,-0.0037431225783430056,0.0023341944151658058,-0.0008721976444983625,1.01918833810938,-0.003718338391703589,-0.0004546103840816409,0.005868989464460992,-0.009956746655750252,-0.004959301896710918,-0.01095924428034023,1.0131525651388924,0.9895657560670497,1.0112684981306803,8.004766047996934,0.9832139838604798,1.0063164426562834
69.99911669210096,0.02140946306413592,0.004539394644811062,0.0016106649336183588,0.01962404938885986,0.9917573601544597,1.0120410875257184,1.0055520746970692,8.628105761172447e-05,-0.0018143020966699137,0.9791994047481258,1.0214570242407206,1.013114071927259,-0.0015631139280804264,0.0181529490662113,1.013133321099201,0.030451767139075533,0.017812603201940846,0.020644057002872983,-0.009568917358595759,1.0190730470698819,0.011515424913341047,0.006902510541620258,-0.005039399268255217,0.5746125271874275,29.197900827555717,0.9929012503995238,2.9962606743899607,0.016933691329955442,-0.010477332366217921,-0.004552164631995442,0.0028705019628744023,0.0008008377578757058,1.013111931357151,0.004689460458010827,0.009882032343057337,-0.00012167607788733554,0.00989964540467154,0.00444079160690804,0.9812806856681471,-0.0065623119762202265,0.999742811856522,1.001301179746297,7.998678408279229,0.9931664712987329,1.006657230992146
50.01092786149347,-0.014605577190901052,0.004743617306728167,0.019907979663657278,0.011268237760341384,0.0045373322972924665,0.031819320091574704,0.9821000468045702,-0.008276680314466659,-0.013557020240676142,0.01649569888751439,-0.0045550783009709415,0.017325196845137208,0.0068990437508552535,-0.01321293062110984,0.001267876388517046,-0.003895923155064106,0.0027292274363952497,-0.007834548936171498,0.009202906768853132,0.0060181088125091185,0.016151902467900752,1.0045245742208764,0.005774707572633985,0.33271297566693075,25.005151359839747,1.0065900145238331,3.0132862897057393,1.0183525018796673,0.008972569978969213,0.007049540774843329,-0.0055500482111099985,0.012679441447286291,1.000179778833593,0.01026921024139647,0.0009435558945061661,-0.014473340869321479,-0.0062258936736415095,0.003468455266793265,1.0008392833202389,1.005641585389332,1.008574846696493,0.998669807240352,8.992692660496063,0.9937812363212774,0.0029985235718682744
49.99782443564365,0.007041700210723239,1.0009351420714545,-0.02094261910232623,-0.01673520659581867,-0.004986206682467031,0.00970199147363781,1.0028861975902823,0.020777351004528016,-0.0031992527845331746,-0.003984112859583076,0.0040711708993443115,-0.007340314427015761,-0.022305930233363393,0.0019526496311963782,-0.007833660512777644,-0.0005927797729597225,0.014579392152529512,-0.008170089690442849,-0.004117846152152229,-0.002969477244950889,0.0059664018968873,1.009217678524287,-0.01795863262849801,0.32559489823913806,44.99956910823191,0.9954616722471308,2.9898828124533616,0.9911565382015912,0.0002015963775945703,-0.0014226074161245623,0.011972092775194022,0.005754944159146246,0.9983963154273696,0.005141450214693104,0.0002684316894263664,0.0013129973609517923,-0.0017004254945338752,-0.00771929610535057,0.9967474181300436,0.9936112186990466,1.010243230011121,1.0081843492555043,9.010978366497032,0.9849212037113482,-0.005121885949196404
19.998482801478733,0.002561344120939523,-0.0052702591452814486,-0.0048384111271067365,-0.0073028786471258265,-0.016453871636339677,-0.005440926601990574,1.0041406118709564,-0.012705926145393452,0.005527888856347395,0.00752613453695836,-0.008369736546047252,0.007736171648619726,-0.0017010369494075027,-0.0014097107683151491,0.015371892055824404,-0.00832180772472549,-0.002947048369316164,-0.001432524393816986,-0.010056161164657072,0.0008443482832786971,-0.0027750174579239113,0.02524039680596765,-0.008962979241392534,1.0114966964276455,22.403712260757707,1.0048165709885213,2.99888697869882,0.0026040614903792753,0.0003932181022258381,-0.013269653007857003,-0.0021718914813519956,-0.015582175392799713,0.9999982999954928,0.021512973935935223,0.022956398767117234,-0.012563223948670207,0.006359189489613441,0.015266484432275178,1.0052899531118038,1.0078113095701662,1.0047962214932988,1.0172343667309394,7.001938724151642,0.9977246626123527,1.0015967583167038
47.01815569803752,1.002497529966625,-0.004760911222924511,-0.005555508126832256,0.02147633948291155,0.9946717474975977,1.0098762929930598,1.009729065634106,1.0003681152117034,0.9891938877519255,-0.016718020071230525,1.0052176030756843,-0.009636399448542431,-0.0018320360902443953,-0.0029186356822405723,-0.005279281752103117,0.017726119847107476,0.012939263876769143,0.006906094604574308,0.9911229436553721,1.0036783147376458,-0.012682684895469552,-0.006234192325360443,1.012911167585606,1.0054388371713887,29.999016970424318,0.9942755334662133,3.9933777912044714,0.009549239041739505,-0.0001667761195949478,-0.0004751356088970619,-0.0044897340410350066,-0.0025363856760135094,1.003763645788091,-0.006051937422312369,0.010306765365258728,-0.008740340712255495,0.004426421648404466,-0.005378104678615693,0.9985490340720167,1.0103556489857308,0.9930624795649488,0.9914812185128655,11.004852402465868,1.0053232412826116,0.9904398545574683
